stratum,source_listing_id,title,description,price_raw,area_raw,parsed_price,parsed_area,parsed_neighborhood,parsed_type,correct_price,correct_area,correct_neighborhood,correct_type,correct_building,verified_by,notes
random,banesa-52151,Banese ne shitje ne lagjen Tophane 4+1,"Banesë ne shitje në lagjen Tophane, ne rrugen Pjeter Bogdani.Bnesa eshte e mobiluar ne teresi me te gjitha paisjet.Banesa eshte me dy hyrje te ndara,banesa ka dy ora  rrymes dy ora te ujit dhe mund te ndahet vetem me nje mure dy banesa.
Kati:
Sipërfaqe:129 m2
Çmimi I shitjes:950 m2
Renditja:
♦Sallon me kuzhinë
♦4Dhomë gjumi
♦2Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund të na kontaktoni në këtë numër te",950 EUR,129,950.00,129.0,Tophane,sale,,,,,,,
random,banesa-55529,Banese me qira ne lagjen Arberia 2+1,"Banesë me qira në lagjen Arberia,ne rrugen Ferid Curri.,afer Minimax ,ndertim i Berisha Group.
Banesa eshte e mobiluar ne teresi,dhe eshte
e pershtateshme per banim.Lift funksional.
Kati:4
Sipërfaqe:90 m2
Çmimi i qirasë:400 me garazh,plus depozita
Renditja:
♦Sallon me kuzhinë
♦2Dhomë gjumi
♦Banjo dhe wc
♦2 Ballkona
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp",400 EUR,90,400.00,90.0,Arbëria,rent,,,,,,,
random,banesa-83590,Banese me qira te 4 Llullat,"Lëshohet me qira banesa/Garsoniere  në lagjen 4Llullat , rruga Bajram Kelmendi perballe me Mama Mantia shume mire e mobiluar e renovuar , e gatshme dhe shumë e përshtatshme për banim.
Ndodhet në katin e 4, posedon ashensor.
Sipërfaqe: 42m²
Çmimi: 250 plus depozita
Rënditja
• Sallon dhe Kuzhinë
• Dhoma gjumi nuk ka
• Banjo
• Ballkon
• Shpajz
Kodi: 3773
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

",250 EUR,42,250.00,42.0,Llullat,rent,,,,,,,
random,banesa-49249,Banese me qira ne lagjen Ulpiana,"Leshohet banese me qira ne Ulpiane,te fontana,(e lire nga data 15 e kti muaji)
Banesa ka kete renditje:
- 2 dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
Qmimi 250€
bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511",250 EUR,60,250.00,60.0,Ulpiana,rent,,,,,,,
random,banesa-60140,Garsoniere me qera ne lagjen Parku i Qytetit,"Banesë me qira në Qender afer hotel Siriusit (afer Parkut te Qytetit, ne rrugen Gustav Majer.Banesa eshte ndertim i ri.
Çmimi i qiras është 220€ me shpenzime( uji dhe mbeturinat ) kurse rrymën e paguan qiramarrësi. Depozitimi në avancë në vlerën prej 150€ është i domosdoshëm.
Kati:3
Sipërfaqe:30 m2
Çmimi i qirasë:220
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per m",220 EUR,30,220.00,30.0,Parku i Qytetit,rent,,,,,,,
random,banesa-56333,Banese me qira ne lagjen Tophane 1+1,"Banesë me qira në lagjen Tophane,ne rrugen Meto Bajraktari.Banesa eshte e mobiluar ne teresi.Lift funksional.
Kati:5
Sipërfaqe:65 m2
Çmimi i qirasë:250
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+38344 393 777
",250 EUR,65,250.00,65.0,Tophane,rent,,,,,,,
random,banesa-78138,Banesë me qira në Dardani,"Lëshohet me qira banesa në Dardani, afër Bill Klinton.Banesa është e mobiluar dhe e gatshme për banim.
Banesa ndodhet në katin e parë.
Sipërfaqe: 60m²
Çmimi: 250
Banesa ka këtë renditje:
•	Sallon
•	Kuzhinë
•	Banjo
•	Koridor
•	Ballkon

Kodi: 3289

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

gjirafa.com/…

esa&amp;l",250 EUR,60,250.00,60.0,Dardania,rent,,,,,,,
random,banesa-91776,Banese Zyre me QIRA RRUGA B,"Banesë Zyre me qira te Rruga B

▪️Çmimi: 1000€💶

▪️Afër Royal Mall, kompleksi Agrotrade, me 122m2, kati 2 me lift, me sistem të ngrohjes qendrore me rrymë, me kushte shumë të mira banimi, është e pa mobiluar, si dhe ka këtë renditje:

▪️Dhomë e dites me kuzhinë,
▪️3 Dhoma gjumi(njëra me banjo)
▪️Banjo,
▪️Depo,
▪️2 Ballkona,
▪️2 Garazha.

ID e pronës: 7310

Professional Real Estate
📞 046 991 989
","1,000 EUR",122,1000.00,122.0,,rent,,,,,,,
random,banesa-79371,Banese me qira ne lagjen Bregu i diellit,"Lëshohet banesë me Qira në lagjen Bregu i diellit,  Kompleksi ""DAFINA"" - Banesat e STANDARDIT, afer Royal Mall.

Banesa gjendet në katin e dytë me këtë rënditje:

• Sallon dhe kuzhinë
• Dy dhoma gjumi
• Banjo
• WC
• Shpajz
Cmimi: 350 euro

Banesa ka sipërfaqe prej 89 m² e mobiluar si në foto.

Lëshohet vetëm për familjar!!

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",350 EUR,89,350.00,89.0,Bregu i Diellit,rent,,,,,,,
random,banesa-75239,Garsoniere me qira ne lagjen Ulpiana,"Leshohet banese  ( garsoniere ) me qira ne lagjen Ulpiana afer furres Ulpiana.
Garsonjera posedon:
- Klime (ngrohje / ftohje)
- Makine te rrobave
- Frigorifer
- Hekur
Cmimi: 150 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511
",150 EUR,20,150.00,20.0,Ulpiana,rent,,,,,,,
random,banesa-61537,Banese me qira ne lagjen e Spitalit,"Leshohet banese me qira ne Lagjen E Spitalit muharrem Fejza
Kati 1
Banesa ka kete renditje:
- 1 dhome gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
-Shpajz
Qmimi 250€

Per me shume informata mund te na kontaktoni ne numrin
049 124 677
+383 49 124 677",250 EUR,60,250.00,60.0,Spitali,rent,,,,,,,
random,banesa-52054,Leshohet banesa me qira ne Bregun e Diellit,"Leshohet banese me qira ne Breg te Diellit, te shkolla fillore ""Ismail Qemaili"".
Banesa ka kete renditje:
- 1 dhom gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
Qmimi 240€
bit.ly/3n3a6PU


Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511",240 EUR,60,240.00,60.0,Bregu i Diellit,rent,,,,,,,
random,banesa-75575,Banesë me qira në Arbëri,"Lëshohet me qira banesa në lagjen Arbëri rruga Vicianum mbi Restaurant Sensens perballe me komunen e re dhe Albi Market. Banesa është e mobiluar dhe shumë e përshtatshme për banim per qift apo 1 apo 2 persona
Banesa ndodhet në katin e 5 dhe posedon ashensor funksional .
Banesa ka sistemin e ngrohjes me Termokos.
Çmimi: , plus depozita e obliguar.
Rënditja
• Sallon dhe Kuzhinë
• Dhomë gjumi
• Banjo
• Ballkon
Kodi: 2835
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real ",1 EUR,1,1.00,,Arbëria,rent,,,,,,,
random,banesa-78219,Banesë me qira në Emshir,"Lëshohet me qira banesa ne Lagjen Emshir. Banesa është e gatshme për banim.
Ndodhet në katin e 2. Ka hapësirë të mjaftueshme për familjarë.
Sipërfaqja: 105m²
Çmimi: 450
Banesa ka këtë renditje:
• Sallon dhe Kuzhinë
• 3 Dhoma gjumi
• 2 Banjo
• Ballkon
• Depo
• Koridor
Kodi: 3299
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile",450 EUR,105,450.00,105.0,Emshir,rent,,,,,,,
random,banesa-77095,Banesë me qira në Arbëri,"Lëshohet me qira banesa në Arbëri. Banesa është e mobiluar në tërësi dhe e përshtatshme për banim.
Banesa ka sistemin e ngrohjes me Termokos. Ndodhet ne katin e 8, ka ashensor funksional.
Sipërfaqe: 55m²
Çmimi: 250
Banesa ka këtë renditje:
•	Sallon dhe Kuzhinë
•	Dhomë gjumi
•	Banjo
•	Ballkon
•	Koridor

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.me",300 EUR,1,300.00,55.0,Arbëria,rent,,,,,,,
random,banesa-74373,Banese me qira ne Lagje te Muhaxhereve,"Leshohet banese me qira ne lagjen e Muhaxherve, afër Hotel Afa, Kompleksi Trio Construction .komplet e mobiluar e gatshme per banim.
Banesa ka kete renditje:
Siperfaqe: 60m2
- Sallon
- Kuzhine
- Dhome gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 350 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511
",350 EUR,60,350.00,60.0,Muhaxhere,rent,,,,,,,
random,banesa-47040,Banese me qira ne lagjen Bregu i Diellit,"Leshohet banese me qira ne lagjen Bregu i Diellit, kompleksi Rrezja. Banesa eshte objekt i ri, komplet e mobiluar, gjendet ne katin e 3-te, me lift funksional, dhe ka nje siperfaqe prej 107m2
Banesa ka kete renditje:
* Sallon me kuzhine
* 3 Dhoma gjumi
* 2 Banjo
* Ballkon
* Korridor
Qmimi: 250 €

Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511",250 EUR,105,250.00,105.0,Bregu i Diellit,rent,,,,,,,
random,banesa-22917,Leshohet banese me qira ne Arberi,"Leshoj Banese me qera ne lagjen Arberia afer Komunes se re dhe Meridian marketit, 90 m2, kati i 1, Lift funksional me.pamje nga rruga.
Banesa posedon:
Sallon i madh.
Kuzhine
2 dhoma.gjumi
Banjo
wc.
Qmimi 330 dhe depoziti i obliguar

Per me shume informata rreth kesaj banese mund te na shkruani linkun  me id ose nje screenshot te shpalljes apo nje kerkese tuajen per banesa tjera ne kete numer kontaktues:
046 166 499
WhatsApp & Viber
+383 46 166 499

",330 EUR,90,330.00,90.0,Arbëria,rent,,,,,,,
random,banesa-78487,Banesë me qira te rruga B,"Ofrohet me qira banesa në rrugën B, mbrapa Hebs. Banesa është e mobiluar në tërësi, ka kushte të mira banimi dhe është shumë e përshtatshme.
Ndodhet në katin e 5, posedon ashensor.
Sipërfaqe: 60m²
Çmimi: 350
Rënditja:
• Sallon dhe Kuzhinë
• Dhomë gjumi
• Banjo
• Ballkon
• Koridor
Kodi: 3224
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com",350 EUR,60,350.00,60.0,Dardania,rent,,,,,,,
random,banesa-68475,Banesë me qira në Arbëri,"Lëshohet me qira banesa në Arbëri. Banesa është e mobiluar dhe shumë e përshtatshme për banim.

Banesa është në gjendje të re dhe ndodhet te rruga Ahmet Krasniqi.

Banesa ka gjithashtu hapësirë të mjaftueshme parkimi.

Sipërfaqe; 57m²
Çmimi: 480

Rënditja
• Sallon dhe kuzhinë
• Dhomë gjumi
• Banjo
• Ballkon
Garazh

Kodi: 2709

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta a",480 EUR,57,480.00,57.0,Arbëria,rent,,,,,,,
random,banesa-68120,Banesë me qira në Lakrishtë,"Lëshohet me qira banesa në Lakrishtë, te Beni Dona.

Banesa është e mobiluar dhe shumë e përshtatshme për banim.

Banesa ka të gjitha pajisjet e nevojshme, ndodhet te Kompleksi Donika II.

Sipërfaqe: 55m²
Çmimi: 500

Rënditja
• Sallon dhe Kuzhinë
• Dhomë gjumi
• Banjo
• Ballkon

Për më shumë info kontaktoni në 045190019",500 EUR,55,500.00,55.0,Lakrishte,rent,,,,,,,
random,banesa-74688,Banesë me qira në Dardani,"Leshohet me qira banesa në Dardani, është e mobiluar në tërësi dhe shumë e përshtatshme për banim.
Ndodhet ne katin e 9, posedon ashensor eshte e renovuar.
Banesa eshte e lire nga muaji maj.
Sipërfaqe: 45m²
Çmimi: 250
Renditja:
•	Sallon dhe Kuzhinë
•	Dhomë gjumi
•	Banjo
•	Depo

Kodi: 3013

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/",250 EUR,45,250.00,45.0,Dardania,rent,,,,,,,
random,banesa-40603,Banese me qira ne Qender,"Leshohet banese me qira ne Qender,Perball Grandit
Banesa ka kete renditje:
- 1 dhome gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
-Depo
Qmimi 350€

Per me shume informata mund te na kontaktoni ne numrin
049 124 677
+383 49 124 677",350 EUR,55,350.00,55.0,Qendra,rent,,,,,,,
random,banesa-56072,Banese me qira ne lagjen Ulpiane 2+1,"Banesë me qira në lagjen Ulpiane,te Fontana te Soliterat.Banesa eshte e mobiluar ne teresi.Lift funksional.Leshohet edhe per studenta.
Kati:8
Sipërfaqe:80 m2
Çmimi i qirasë:300
Renditja:
♦Sallon me kuzhinë ndamas
♦2Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+38344 393 777
",400 EUR,80,400.00,80.0,Ulpiana,rent,,,,,,,
random,banesa-47061,Banese me qira ne lagjen Bregu i Diellit,"Leshohet banese me qira ne Breg te Diellit, te Toni Market,Rruga Antigona Fazliu,Kati 1
Banesa ka kete renditje:
- 2 dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
Qmimi 200€
bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511",200 EUR,75,200.00,75.0,Bregu i Diellit,rent,,,,,,,
random,banesa-60869,Banese me qira ne Lagje te Spitalit,"Banesë me qira në lagjen e Spitalit, banesa eshte e mobiluar ne teresi
Kati:2
Sipërfaqe: 53
Çmimi i qirasë: 250
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+383 44 393 777
",250 EUR,53,250.00,53.0,Spitali,rent,,,,,,,
random,banesa-84169,Banese me qira ne Mati 1 _2+1,"Leshohet banese me qira ne Mati 1, e mobiluar në tërësi me te gjitha paisjet funksionale, banesa ka ngrohje qendrore
Ndodhet ne katin e 2-te,
Sipërfaqe: 90m2
Çmimi: 350
Rënditja
• Sallon dhe Kuzhinë
• 2 Dhome gjumi
• Banjo
• Ballkon
• Koridor
• shpajz
Kodi: 3806
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

gjirafa.",350 EUR,90,350.00,90.0,Mati,rent,,,,,,,
random,banesa-59598,Banese me qira ne lagjen Arberia,"Banesë me qira në lagjen Arberia rr.Vicianum, banesa eshte e mobiluar ne teresi
Kati:4
Sipërfaqe:60
Çmimi i qirasë:250
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+383 44 393 777
",250 EUR,60,250.00,60.0,Arbëria,rent,,,,,,,
random,banesa-91634,Lëshohët banesa me qera në lagjën  Bregu i Diellit,"Lëshohët banesa me qera në lagjën  Bregu i Diellit, Kompleksi (ILIRIA Building). Banesa është në katin e nëntë, ka sipërfaqe prej 96m², dhe përbëhet nga një sallon me kuzhinë dhe tryezari, dy dhoma gjumi, një banjo plus një wc, një ballkon, ashensor, klimatizim, sigurim fizik, kamera…Në banesë ka ngrohje qëndrore, uje dhe rrymë 24h,… Banesa është e mobiluar në tërësi.  Për më shumë ju lutemi të na kontaktoni në këtë Nr, tel ose na vizitoni në web faqën tonë.....


045 / 774 - 477
www.prishtinaes",550 EUR,96,550.00,96.0,,rent,,,,,,,
random,banesa-76713,Banese me qira ne Bregun e diellit,"Leshohet banese me qira ne lagjen Bregu i diellit, rruga Isa Kastrati, afer shkolles Iliria mrapa pompes Shell. Banesa gjendet ne katin e 4-te
Renditja:
- Sallon
- Kuzhine
- Dhome gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 250 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",250 EUR,60,250.00,60.0,Bregu i Diellit,rent,,,,,,,
random,banesa-70236,Banesë me qira në Emshir,"Lëshohet me qira banesa në Lagjen Emshir. Banesat e Prishtina Star.
Banesa është e mobiluar dhe e gatshme për banim.

Banesa ka të gjitha pajisjet e mundshme.

Sipërfaqja: 120m²
Çmimi: 490

Rënditja
• Sallon dhe Kuzhinë ndaras
• 3 Dhoma gjumi
• Banjo
• WC
• Depo
• Ballkon

Kodi: 2794

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/",490 EUR,120,490.00,120.0,Emshir,rent,,,,,,,
random,banesa-79829,Banese me qira ne lagjen Bregu i diellit,"Leshohet banese me qira ne lagjen Bregu i diellit te banesat e bardha, gjendet ne katin e 3-te, e mobiluar e gatshme per banim.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- Dhome gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 270 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",270 EUR,67,270.00,67.0,Bregu i Diellit,rent,,,,,,,
random,banesa-61057,Banese me qira ne lagje te Spitalit_3+1,"Banesë me qira në lagjen e Spitalit, banesa eshte e pamobiluar ka te montuar vetem kuzhinen
Sipërfaqe:103
Çmimi i qirasë:350
Renditja:
♦Sallon me kuzhinë
♦3 Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+383 44 393 777
",350 EUR,103,350.00,103.0,Spitali,rent,,,,,,,
random,banesa-58590,Banese me qira afer Teatrit Dodona,"Leshohet banese me qira afer teatrit dodona
Banesa ka kete renditje:
- dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
Qmimi 250€(100€ depozit)
bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677
+383 49 124 677
044 333 511
+383 44 333 511",250 EUR,60,250.00,60.0,,rent,,,,,,,
random,banesa-56658,Banese me qira ne lagjen Mati 1 1+1,"Banesë me qira në lagjen Mati 1,ne rrugen Muharrem Fejza.Banesa eshte e mobiluar ne teresi.Lift funksional,po ashtu banesa ka edhe Garazh.
Kati:76 m2
Çmimi i qirasë:300
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+38344 393 777
",300 EUR,76,300.00,76.0,Mati,rent,,,,,,,
random,banesa-84176,Banese me qira ne Lagje te Spitalit,"Lëshohet me qira banesa ne lagje te Spitalit afer Rruges A, e pa  mobiluar në tërësi, ,
Banesa ndodhet ne katin e 7-te
Sipërfaqe: 84m2
Çmimi: 250
Rënditja
• Sallon dhe Kuzhinë
• 2 Dhoma gjumi
• 2 Banjo
• Wc
• Ballkona
• Koridor
Kodi: 3799
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

gjirafa.com/…

esa&amp;llshp=Qir",250 EUR,84,250.00,84.0,Spitali,rent,,,,,,,
random,banesa-70625,Banesë me qira te Lagjia e Spitalit,"Lëshohet me qira banesa në Lagjen e Spitalit, afër hyrjes në QKUK, rr.Holger Pedersen Hy1.

Banesa është e mobiluar në tërësi dhe shumë e përshtatshme për banim.

Banesa ka sistemin e ngrohjes me Termokos. Ndodhet në katin e 2.
Banesa është e lirë nga data 15 shkurt.
Çmimi: 250
Renditja:
• Sallon dhe Kuzhinë
• Dhomë gjumi
• Banjo
• Ballkon

Kodi: 2808

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/
",250 EUR,60,250.00,60.0,Spitali,rent,,,,,,,
